Source,Target,Type,Id,Label,timeset,Weight,coursename,edges,source_course_instructor,weights
Information Modeling,Social Media and Global Change,Undirected,52352,['Information Organization'],,1,Information Modeling,['Information Organization'],"David Dubin,  Michael Gryk, Jodi Schneider",1
Information Modeling,Intro to Technology in LIS,Undirected,52353,"['Tools', 'Programming', 'Information Organization', 'Theory Based']",,4,Information Modeling,"['Tools', 'Programming', 'Information Organization', 'Theory Based']","David Dubin,  Michael Gryk, Jodi Schneider",4
Information Modeling,Info Org and Access,Undirected,52354,['Information Organization'],,1,Information Modeling,['Information Organization'],"David Dubin,  Michael Gryk, Jodi Schneider",1
Metadata in Theory & Practice,Academic Librarianship,Undirected,52355,"['Social Aspects', 'Information Organization']",,2,Metadata in Theory & Practice,"['Social Aspects', 'Information Organization']","Jerome McDonough, Rihiannon Bettivia",2
Metadata in Theory & Practice,Adm and Use Archival Materials,Undirected,52356,"['Information Organization', 'Theory Based']",,2,Metadata in Theory & Practice,"['Information Organization', 'Theory Based']","Jerome McDonough, Rihiannon Bettivia",2
Metadata in Theory & Practice,Preserving Info Resources,Undirected,52357,['Information Organization'],,1,Metadata in Theory & Practice,['Information Organization'],"Jerome McDonough, Rihiannon Bettivia",1
Metadata in Theory & Practice,Issues Scholarly Communication,Undirected,52358,['Social Aspects'],,1,Metadata in Theory & Practice,['Social Aspects'],"Jerome McDonough, Rihiannon Bettivia",1
Metadata in Theory & Practice,"Bookbinding: Hist, Princ, Prac",Undirected,52359,"['Social Aspects', 'Theory Based']",,2,Metadata in Theory & Practice,"['Social Aspects', 'Theory Based']","Jerome McDonough, Rihiannon Bettivia",2
Metadata in Theory & Practice,Community Archives,Undirected,52360,"['Social Aspects', 'Information Organization', 'Theory Based']",,3,Metadata in Theory & Practice,"['Social Aspects', 'Information Organization', 'Theory Based']","Jerome McDonough, Rihiannon Bettivia",3
Metadata in Theory & Practice,Comics: Advising Readers,Undirected,52361,"['Social Aspects', 'Theory Based']",,2,Metadata in Theory & Practice,"['Social Aspects', 'Theory Based']","Jerome McDonough, Rihiannon Bettivia",2
Metadata in Theory & Practice,Digital Humanities,Undirected,52362,"['Social Aspects', 'Theory Based']",,2,Metadata in Theory & Practice,"['Social Aspects', 'Theory Based']","Jerome McDonough, Rihiannon Bettivia",2
Metadata in Theory & Practice,Data Mining,Undirected,52363,['Information Organization'],,1,Metadata in Theory & Practice,['Information Organization'],"Jerome McDonough, Rihiannon Bettivia",1
Metadata in Theory & Practice,Computers and Cultures,Undirected,52364,"['Social Aspects', 'Information Organization', 'Theory Based']",,3,Metadata in Theory & Practice,"['Social Aspects', 'Information Organization', 'Theory Based']","Jerome McDonough, Rihiannon Bettivia",3
Metadata in Theory & Practice,"Race, Gender & Info Technology",Undirected,52365,"['Social Aspects', 'Information Organization', 'Theory Based']",,3,Metadata in Theory & Practice,"['Social Aspects', 'Information Organization', 'Theory Based']","Jerome McDonough, Rihiannon Bettivia",3
Metadata in Theory & Practice,Web Technologies & Techniques,Undirected,52366,"['Social Aspects', 'Information Organization']",,2,Metadata in Theory & Practice,"['Social Aspects', 'Information Organization']","Jerome McDonough, Rihiannon Bettivia",2
Metadata in Theory & Practice,Lit and Resources Young Adults,Undirected,52367,['Social Aspects'],,1,Metadata in Theory & Practice,['Social Aspects'],"Jerome McDonough, Rihiannon Bettivia",1
Metadata in Theory & Practice,Storytelling,Undirected,52368,"['Social Aspects', 'Theory Based']",,2,Metadata in Theory & Practice,"['Social Aspects', 'Theory Based']","Jerome McDonough, Rihiannon Bettivia",2
Metadata in Theory & Practice,Intro to Network Systems,Undirected,52369,['Social Aspects'],,1,Metadata in Theory & Practice,['Social Aspects'],"Jerome McDonough, Rihiannon Bettivia",1
Metadata in Theory & Practice,FOUNDATIONS OF INFO Processing,Undirected,52370,['Information Organization'],,1,Metadata in Theory & Practice,['Information Organization'],"Jerome McDonough, Rihiannon Bettivia",1
Metadata in Theory & Practice,Introduction to Data Science,Undirected,52371,['Information Organization'],,1,Metadata in Theory & Practice,['Information Organization'],"Jerome McDonough, Rihiannon Bettivia",1
Metadata in Theory & Practice,Instruc Strat Tech Info Prof,Undirected,52372,['Information Organization'],,1,Metadata in Theory & Practice,['Information Organization'],"Jerome McDonough, Rihiannon Bettivia",1
Metadata in Theory & Practice,Museum Informatics,Undirected,52373,"['Social Aspects', 'Information Organization']",,2,Metadata in Theory & Practice,"['Social Aspects', 'Information Organization']","Jerome McDonough, Rihiannon Bettivia",2
Metadata in Theory & Practice,Information Assurance,Undirected,52374,['Theory Based'],,1,Metadata in Theory & Practice,['Theory Based'],"Jerome McDonough, Rihiannon Bettivia",1
Metadata in Theory & Practice,Introduction to Databases,Undirected,52375,"['Social Aspects', 'Information Organization']",,2,Metadata in Theory & Practice,"['Social Aspects', 'Information Organization']","Jerome McDonough, Rihiannon Bettivia",2
Metadata in Theory & Practice,Global Health Informatics,Undirected,52377,"['Social Aspects', 'Information Organization', 'Theory Based']",,3,Metadata in Theory & Practice,"['Social Aspects', 'Information Organization', 'Theory Based']","Jerome McDonough, Rihiannon Bettivia",3
Metadata in Theory & Practice,Geographic Information Systems,Undirected,52378,"['Social Aspects', 'Information Organization']",,2,Metadata in Theory & Practice,"['Social Aspects', 'Information Organization']","Jerome McDonough, Rihiannon Bettivia",2
Metadata in Theory & Practice,Entrepreneurial IT Design,Undirected,52379,"['Social Aspects', 'Information Organization']",,2,Metadata in Theory & Practice,"['Social Aspects', 'Information Organization']","Jerome McDonough, Rihiannon Bettivia",2
Metadata in Theory & Practice,Social Media and Global Change,Undirected,52380,"['Social Aspects', 'Information Organization']",,2,Metadata in Theory & Practice,"['Social Aspects', 'Information Organization']","Jerome McDonough, Rihiannon Bettivia",2
Metadata in Theory & Practice,Intro to Technology in LIS,Undirected,52381,"['Social Aspects', 'Information Organization', 'Theory Based']",,3,Metadata in Theory & Practice,"['Social Aspects', 'Information Organization', 'Theory Based']","Jerome McDonough, Rihiannon Bettivia",3
Metadata in Theory & Practice,Info Org and Access,Undirected,52382,['Information Organization'],,1,Metadata in Theory & Practice,['Information Organization'],"Jerome McDonough, Rihiannon Bettivia",1
Academic Librarianship,Theological Librarianship,Undirected,52383,['LIS'],,1,Academic Librarianship,['LIS'],Melissa Wong,1
Academic Librarianship,Rare Book and Spec Colls,Undirected,52384,['LIS'],,1,Academic Librarianship,['LIS'],Melissa Wong,1
Academic Librarianship,Adm and Use Archival Materials,Undirected,52385,"['Information Organization', 'Practical Training', 'LIS']",,3,Academic Librarianship,"['Information Organization', 'Practical Training', 'LIS']",Melissa Wong,3
Academic Librarianship,Preserving Info Resources,Undirected,52386,"['Information Organization', 'LIS']",,2,Academic Librarianship,"['Information Organization', 'LIS']",Melissa Wong,2
Academic Librarianship,Digital Preservation,Undirected,52387,['LIS'],,1,Academic Librarianship,['LIS'],Melissa Wong,1
Academic Librarianship,History and Foundations of LIS,Undirected,52388,['LIS'],,1,Academic Librarianship,['LIS'],Melissa Wong,1
Academic Librarianship,Issues Scholarly Communication,Undirected,52389,"['Social Aspects', 'LIS', 'Teaching']",,3,Academic Librarianship,"['Social Aspects', 'LIS', 'Teaching']",Melissa Wong,3
Academic Librarianship,"Bookbinding: Hist, Princ, Prac",Undirected,52390,"['Social Aspects', 'Practical Training']",,2,Academic Librarianship,"['Social Aspects', 'Practical Training']",Melissa Wong,2
Academic Librarianship,Community Archives,Undirected,52391,"['Social Aspects', 'Information Organization']",,2,Academic Librarianship,"['Social Aspects', 'Information Organization']",Melissa Wong,2
Academic Librarianship,Comics: Advising Readers,Undirected,52392,['Social Aspects'],,1,Academic Librarianship,['Social Aspects'],Melissa Wong,1
Academic Librarianship,Digital Humanities,Undirected,52393,"['Social Aspects', 'Practical Training']",,2,Academic Librarianship,"['Social Aspects', 'Practical Training']",Melissa Wong,2
Academic Librarianship,Data Mining,Undirected,52394,['Information Organization'],,1,Academic Librarianship,['Information Organization'],Melissa Wong,1
Academic Librarianship,Computers and Cultures,Undirected,52395,"['Information Organization', 'Social Aspects']",,2,Academic Librarianship,"['Information Organization', 'Social Aspects']",Melissa Wong,2
Academic Librarianship,"Race, Gender & Info Technology",Undirected,52396,"['Information Organization', 'Social Aspects']",,2,Academic Librarianship,"['Information Organization', 'Social Aspects']",Melissa Wong,2
Academic Librarianship,Web Technologies & Techniques,Undirected,52397,"['Information Organization', 'Social Aspects']",,2,Academic Librarianship,"['Information Organization', 'Social Aspects']",Melissa Wong,2
Academic Librarianship,Lit and Resources Young Adults,Undirected,52398,['Social Aspects'],,1,Academic Librarianship,['Social Aspects'],Melissa Wong,1
Academic Librarianship,Storytelling,Undirected,52399,['Social Aspects'],,1,Academic Librarianship,['Social Aspects'],Melissa Wong,1
Academic Librarianship,Intro to Network Systems,Undirected,52400,['Social Aspects'],,1,Academic Librarianship,['Social Aspects'],Melissa Wong,1
Academic Librarianship,FOUNDATIONS OF INFO Processing,Undirected,52401,['Information Organization'],,1,Academic Librarianship,['Information Organization'],Melissa Wong,1
Academic Librarianship,Introduction to Data Science,Undirected,52402,['Information Organization'],,1,Academic Librarianship,['Information Organization'],Melissa Wong,1
Academic Librarianship,Instruc Strat Tech Info Prof,Undirected,52403,"['Information Organization', 'Teaching']",,2,Academic Librarianship,"['Information Organization', 'Teaching']",Melissa Wong,2
Academic Librarianship,Museum Informatics,Undirected,52404,"['Information Organization', 'Social Aspects']",,2,Academic Librarianship,"['Information Organization', 'Social Aspects']",Melissa Wong,2
Academic Librarianship,Information Assurance,Undirected,52405,['LIS'],,1,Academic Librarianship,['LIS'],Melissa Wong,1
Academic Librarianship,Introduction to Databases,Undirected,52406,"['Information Organization', 'Social Aspects']",,2,Academic Librarianship,"['Information Organization', 'Social Aspects']",Melissa Wong,2
Academic Librarianship,Geographic Information Systems,Undirected,52409,"['Information Organization', 'Social Aspects']",,2,Academic Librarianship,"['Information Organization', 'Social Aspects']",Melissa Wong,2
Academic Librarianship,Entrepreneurial IT Design,Undirected,52410,"['Information Organization', 'Social Aspects']",,2,Academic Librarianship,"['Information Organization', 'Social Aspects']",Melissa Wong,2
Academic Librarianship,Social Media and Global Change,Undirected,52411,"['Information Organization', 'Social Aspects']",,2,Academic Librarianship,"['Information Organization', 'Social Aspects']",Melissa Wong,2
Academic Librarianship,Intro to Technology in LIS,Undirected,52412,"['Information Organization', 'Social Aspects', 'LIS']",,3,Academic Librarianship,"['Information Organization', 'Social Aspects', 'LIS']",Melissa Wong,3
Academic Librarianship,Info Org and Access,Undirected,52413,"['Information Organization', 'LIS']",,2,Academic Librarianship,"['Information Organization', 'LIS']",Melissa Wong,2
Academic Librarianship,Student Teaching Seminar,Undirected,52414,['Teaching'],,1,Academic Librarianship,['Teaching'],Melissa Wong,1
Theological Librarianship,Rare Book and Spec Colls,Undirected,52415,['LIS'],,1,Theological Librarianship,['LIS'],Carisse Berryhill,1
Theological Librarianship,Adm and Use Archival Materials,Undirected,52416,['LIS'],,1,Theological Librarianship,['LIS'],Carisse Berryhill,1
Theological Librarianship,Preserving Info Resources,Undirected,52417,['LIS'],,1,Theological Librarianship,['LIS'],Carisse Berryhill,1
Theological Librarianship,Digital Preservation,Undirected,52418,['LIS'],,1,Theological Librarianship,['LIS'],Carisse Berryhill,1
Theological Librarianship,History and Foundations of LIS,Undirected,52419,['LIS'],,1,Theological Librarianship,['LIS'],Carisse Berryhill,1
Theological Librarianship,Issues Scholarly Communication,Undirected,52420,['LIS'],,1,Theological Librarianship,['LIS'],Carisse Berryhill,1
Theological Librarianship,Information Assurance,Undirected,52421,['LIS'],,1,Theological Librarianship,['LIS'],Carisse Berryhill,1
Theological Librarianship,Intro to Technology in LIS,Undirected,52422,['LIS'],,1,Theological Librarianship,['LIS'],Carisse Berryhill,1
Theological Librarianship,Info Org and Access,Undirected,52423,['LIS'],,1,Theological Librarianship,['LIS'],Carisse Berryhill,1
Rare Book and Spec Colls,Adm and Use Archival Materials,Undirected,52424,['LIS'],,1,Rare Book and Spec Colls,['LIS'],Sidney Berger,1
Rare Book and Spec Colls,Preserving Info Resources,Undirected,52425,['LIS'],,1,Rare Book and Spec Colls,['LIS'],Sidney Berger,1
Rare Book and Spec Colls,Digital Preservation,Undirected,52426,"['Security', 'LIS']",,2,Rare Book and Spec Colls,"['Security', 'LIS']",Sidney Berger,2
Rare Book and Spec Colls,History and Foundations of LIS,Undirected,52427,['LIS'],,1,Rare Book and Spec Colls,['LIS'],Sidney Berger,1
Rare Book and Spec Colls,Issues Scholarly Communication,Undirected,52428,"['Presentation', 'LIS']",,2,Rare Book and Spec Colls,"['Presentation', 'LIS']",Sidney Berger,2
Rare Book and Spec Colls,Business Analytics,Undirected,52429,['Presentation'],,1,Rare Book and Spec Colls,['Presentation'],Sidney Berger,1
Rare Book and Spec Colls,Computers and Cultures,Undirected,52430,"['Presentation', 'Security']",,2,Rare Book and Spec Colls,"['Presentation', 'Security']",Sidney Berger,2
Rare Book and Spec Colls,"Race, Gender & Info Technology",Undirected,52431,"['Presentation', 'Security']",,2,Rare Book and Spec Colls,"['Presentation', 'Security']",Sidney Berger,2
Rare Book and Spec Colls,Web Technologies & Techniques,Undirected,52432,"['Presentation', 'Security']",,2,Rare Book and Spec Colls,"['Presentation', 'Security']",Sidney Berger,2
Rare Book and Spec Colls,Storytelling,Undirected,52433,['Presentation'],,1,Rare Book and Spec Colls,['Presentation'],Sidney Berger,1
Rare Book and Spec Colls,Museum Informatics,Undirected,52434,"['Presentation', 'Security']",,2,Rare Book and Spec Colls,"['Presentation', 'Security']",Sidney Berger,2
Rare Book and Spec Colls,Information Assurance,Undirected,52435,"['Security', 'LIS']",,2,Rare Book and Spec Colls,"['Security', 'LIS']",Sidney Berger,2
