,CourseName,Edges,Source,Source_Course_Instructor,Target,Weights
1937, Theological Librarianship,['Information Organization'], Theological Librarianship,Carisse Berryhill, Introduction to Databases,1
1938, Theological Librarianship,['Information Organization'], Theological Librarianship,Carisse Berryhill,Introduction to Databases,1
1939, Theological Librarianship,"['Information Organization', 'Theory Based']", Theological Librarianship,Carisse Berryhill, Global Health Informatics,2
1940, Theological Librarianship,['Information Organization'], Theological Librarianship,Carisse Berryhill,Entrepreneurial IT Design,1
1941, Theological Librarianship,"['Information Organization', 'Theory Based']", Theological Librarianship,Carisse Berryhill, Intro to Technology in LIS,2
1942, Rare Book and Spec Colls,"['Information Organization', 'Theory Based']", Rare Book and Spec Colls,Sidney Berger, Adm and Use Archival Materials,2
1943, Rare Book and Spec Colls,['Information Organization'], Rare Book and Spec Colls,Sidney Berger, Preserving Info Resources,1
1944, Rare Book and Spec Colls,['Media'], Rare Book and Spec Colls,Sidney Berger, Issues Scholarly Communication,1
1945, Rare Book and Spec Colls,['Theory Based'], Rare Book and Spec Colls,Sidney Berger," Bookbinding: Hist, Princ, Prac",1
1946, Rare Book and Spec Colls,"['Information Organization', 'Theory Based']", Rare Book and Spec Colls,Sidney Berger, Community Archives,2
1947, Rare Book and Spec Colls,"['Media', 'requiremnets research/user/consulting/synthesis', 'Theory Based']", Rare Book and Spec Colls,Sidney Berger, Comics: Advising Readers,3
1948, Rare Book and Spec Colls,['Theory Based'], Rare Book and Spec Colls,Sidney Berger, Digital Humanities,1
1949, Rare Book and Spec Colls,['Information Organization'], Rare Book and Spec Colls,Sidney Berger, Data Mining,1
1950, Rare Book and Spec Colls,"['Media', 'Information Organization', 'Theory Based']", Rare Book and Spec Colls,Sidney Berger,Computers and Cultures,3
1951, Rare Book and Spec Colls,"['Information Organization', 'Theory Based']", Rare Book and Spec Colls,Sidney Berger,"Race, Gender & Info Technology",2
1952, Rare Book and Spec Colls,['Information Organization'], Rare Book and Spec Colls,Sidney Berger, Instruc Strat Tech Info Prof,1
1953, Rare Book and Spec Colls,['Information Organization'], Rare Book and Spec Colls,Sidney Berger, Introduction to Databases,1
1954, Rare Book and Spec Colls,['Information Organization'], Rare Book and Spec Colls,Sidney Berger,Introduction to Databases,1
1955, Rare Book and Spec Colls,"['Information Organization', 'Theory Based']", Rare Book and Spec Colls,Sidney Berger, Global Health Informatics,2
1956, Rare Book and Spec Colls,['Information Organization'], Rare Book and Spec Colls,Sidney Berger,Entrepreneurial IT Design,1
1957, Rare Book and Spec Colls,"['Information Organization', 'Theory Based']", Rare Book and Spec Colls,Sidney Berger, Intro to Technology in LIS,2
1958, Adm and Use Archival Materials,['Information Organization'], Adm and Use Archival Materials,Melissa Salrin, Preserving Info Resources,1
1959, Adm and Use Archival Materials,['Media'], Adm and Use Archival Materials,Melissa Salrin, Issues Scholarly Communication,1
1960, Adm and Use Archival Materials,['Information Organization'], Adm and Use Archival Materials,Melissa Salrin, Community Archives,1
1961, Adm and Use Archival Materials,['Media'], Adm and Use Archival Materials,Melissa Salrin, Comics: Advising Readers,1
1962, Adm and Use Archival Materials,['Information Organization'], Adm and Use Archival Materials,Melissa Salrin, Data Mining,1
1963, Adm and Use Archival Materials,"['Media', 'Information Organization']", Adm and Use Archival Materials,Melissa Salrin,Computers and Cultures,2
1964, Adm and Use Archival Materials,['Information Organization'], Adm and Use Archival Materials,Melissa Salrin,"Race, Gender & Info Technology",1
1965, Adm and Use Archival Materials,['Information Organization'], Adm and Use Archival Materials,Melissa Salrin, Instruc Strat Tech Info Prof,1
1966, Adm and Use Archival Materials,['Information Organization'], Adm and Use Archival Materials,Melissa Salrin, Introduction to Databases,1
1967, Adm and Use Archival Materials,['Information Organization'], Adm and Use Archival Materials,Melissa Salrin,Introduction to Databases,1
1968, Adm and Use Archival Materials,['Information Organization'], Adm and Use Archival Materials,Melissa Salrin, Global Health Informatics,1
1969, Adm and Use Archival Materials,['Information Organization'], Adm and Use Archival Materials,Melissa Salrin,Entrepreneurial IT Design,1
1970, Adm and Use Archival Materials,['Information Organization'], Adm and Use Archival Materials,Melissa Salrin, Intro to Technology in LIS,1
1971, Preserving Info Resources,['Media'], Preserving Info Resources,Andrew Huot, Issues Scholarly Communication,1
1972, Preserving Info Resources,['Information Organization'], Preserving Info Resources,Andrew Huot, Community Archives,1
1973, Preserving Info Resources,['Media'], Preserving Info Resources,Andrew Huot, Comics: Advising Readers,1
1974, Preserving Info Resources,['Information Organization'], Preserving Info Resources,Andrew Huot, Data Mining,1
1975, Preserving Info Resources,"['Media', 'Information Organization']", Preserving Info Resources,Andrew Huot,Computers and Cultures,2
1976, Preserving Info Resources,['Information Organization'], Preserving Info Resources,Andrew Huot,"Race, Gender & Info Technology",1
1977, Preserving Info Resources,['Information Organization'], Preserving Info Resources,Andrew Huot, Instruc Strat Tech Info Prof,1
1978, Preserving Info Resources,['Information Organization'], Preserving Info Resources,Andrew Huot, Introduction to Databases,1
1979, Preserving Info Resources,['Information Organization'], Preserving Info Resources,Andrew Huot,Introduction to Databases,1
1980, Preserving Info Resources,['Information Organization'], Preserving Info Resources,Andrew Huot, Global Health Informatics,1
1981, Preserving Info Resources,['Information Organization'], Preserving Info Resources,Andrew Huot,Entrepreneurial IT Design,1
1982, Preserving Info Resources,['Information Organization'], Preserving Info Resources,Andrew Huot, Intro to Technology in LIS,1
1983, Grad Bioinformatics Seminar,['LIS'], Grad Bioinformatics Seminar,Sandra Rodriguez-Zas, History and Foundations of LIS,1
1984, Grad Bioinformatics Seminar,"['Media', 'Social Aspects', 'LIS', 'Teaching']", Grad Bioinformatics Seminar,Sandra Rodriguez-Zas, Issues Scholarly Communication,4
1985, Grad Bioinformatics Seminar,['Social Aspects'], Grad Bioinformatics Seminar,Sandra Rodriguez-Zas," Bookbinding: Hist, Princ, Prac",1
1986, Grad Bioinformatics Seminar,['Social Aspects'], Grad Bioinformatics Seminar,Sandra Rodriguez-Zas, Community Archives,1
1987, Grad Bioinformatics Seminar,"['Media', 'Social Aspects']", Grad Bioinformatics Seminar,Sandra Rodriguez-Zas, Comics: Advising Readers,2
1988, Grad Bioinformatics Seminar,['Social Aspects'], Grad Bioinformatics Seminar,Sandra Rodriguez-Zas, Digital Humanities,1
1989, Grad Bioinformatics Seminar,"['Media', 'Social Aspects']", Grad Bioinformatics Seminar,Sandra Rodriguez-Zas,Computers and Cultures,2
1990, Grad Bioinformatics Seminar,['Social Aspects'], Grad Bioinformatics Seminar,Sandra Rodriguez-Zas,"Race, Gender & Info Technology",1
1991, Grad Bioinformatics Seminar,['Teaching'], Grad Bioinformatics Seminar,Sandra Rodriguez-Zas, Instruc Strat Tech Info Prof,1
1992, Grad Bioinformatics Seminar,['Social Aspects'], Grad Bioinformatics Seminar,Sandra Rodriguez-Zas, Introduction to Databases,1
1993, Grad Bioinformatics Seminar,['Social Aspects'], Grad Bioinformatics Seminar,Sandra Rodriguez-Zas,Introduction to Databases,1
1994, Grad Bioinformatics Seminar,"['Social Aspects', 'Teaching']", Grad Bioinformatics Seminar,Sandra Rodriguez-Zas, Global Health Informatics,2
1995, Grad Bioinformatics Seminar,['Social Aspects'], Grad Bioinformatics Seminar,Sandra Rodriguez-Zas,Entrepreneurial IT Design,1
1996, Grad Bioinformatics Seminar,"['Social Aspects', 'LIS']", Grad Bioinformatics Seminar,Sandra Rodriguez-Zas, Intro to Technology in LIS,2
1997, Grad Bioinformatics Seminar,['Teaching'], Grad Bioinformatics Seminar,Sandra Rodriguez-Zas,Student Teaching Seminar,1
1998, History and Foundations of LIS,"['Media', 'Social Aspects', 'LIS', 'Teaching']", History and Foundations of LIS,"Bonnie Mak,  Terry Weech", Issues Scholarly Communication,4
1999, History and Foundations of LIS,['Social Aspects'], History and Foundations of LIS,"Bonnie Mak,  Terry Weech"," Bookbinding: Hist, Princ, Prac",1
2000, History and Foundations of LIS,['Social Aspects'], History and Foundations of LIS,"Bonnie Mak,  Terry Weech", Community Archives,1
2001, History and Foundations of LIS,"['Media', 'Social Aspects']", History and Foundations of LIS,"Bonnie Mak,  Terry Weech", Comics: Advising Readers,2
2002, History and Foundations of LIS,['Social Aspects'], History and Foundations of LIS,"Bonnie Mak,  Terry Weech", Digital Humanities,1
2003, History and Foundations of LIS,"['Media', 'Social Aspects']", History and Foundations of LIS,"Bonnie Mak,  Terry Weech",Computers and Cultures,2
2004, History and Foundations of LIS,['Social Aspects'], History and Foundations of LIS,"Bonnie Mak,  Terry Weech","Race, Gender & Info Technology",1
2005, History and Foundations of LIS,['Teaching'], History and Foundations of LIS,"Bonnie Mak,  Terry Weech", Instruc Strat Tech Info Prof,1
2006, History and Foundations of LIS,['Social Aspects'], History and Foundations of LIS,"Bonnie Mak,  Terry Weech", Introduction to Databases,1
2007, History and Foundations of LIS,['Social Aspects'], History and Foundations of LIS,"Bonnie Mak,  Terry Weech",Introduction to Databases,1
2008, History and Foundations of LIS,"['Social Aspects', 'Teaching']", History and Foundations of LIS,"Bonnie Mak,  Terry Weech", Global Health Informatics,2
2009, History and Foundations of LIS,['Social Aspects'], History and Foundations of LIS,"Bonnie Mak,  Terry Weech",Entrepreneurial IT Design,1
2010, History and Foundations of LIS,"['Social Aspects', 'LIS']", History and Foundations of LIS,"Bonnie Mak,  Terry Weech", Intro to Technology in LIS,2
2011, History and Foundations of LIS,['Teaching'], History and Foundations of LIS,"Bonnie Mak,  Terry Weech",Student Teaching Seminar,1
2012, Issues Scholarly Communication,"['Social Aspects', 'Theory Based']", Issues Scholarly Communication,Maria Bonn," Bookbinding: Hist, Princ, Prac",2
2013, Issues Scholarly Communication,"['Social Aspects', 'Theory Based']", Issues Scholarly Communication,Maria Bonn, Community Archives,2
2014, Issues Scholarly Communication,"['Social Aspects', 'Theory Based']", Issues Scholarly Communication,Maria Bonn, Comics: Advising Readers,2
2015, Issues Scholarly Communication,"['Social Aspects', 'Theory Based']", Issues Scholarly Communication,Maria Bonn, Digital Humanities,2
2016, Issues Scholarly Communication,"['Social Aspects', 'Theory Based']", Issues Scholarly Communication,Maria Bonn,Computers and Cultures,2
2017, Issues Scholarly Communication,"['Social Aspects', 'Theory Based']", Issues Scholarly Communication,Maria Bonn,"Race, Gender & Info Technology",2
2018, Issues Scholarly Communication,['Teaching'], Issues Scholarly Communication,Maria Bonn, Instruc Strat Tech Info Prof,1
2019, Issues Scholarly Communication,['Social Aspects'], Issues Scholarly Communication,Maria Bonn, Introduction to Databases,1
2020, Issues Scholarly Communication,['Social Aspects'], Issues Scholarly Communication,Maria Bonn,Introduction to Databases,1
2021, Issues Scholarly Communication,"['Teaching', 'Social Aspects', 'Theory Based']", Issues Scholarly Communication,Maria Bonn, Global Health Informatics,3
2022, Issues Scholarly Communication,['Social Aspects'], Issues Scholarly Communication,Maria Bonn,Entrepreneurial IT Design,1
2023, Issues Scholarly Communication,"['Social Aspects', 'Theory Based']", Issues Scholarly Communication,Maria Bonn, Intro to Technology in LIS,2
2024, Issues Scholarly Communication,['Teaching'], Issues Scholarly Communication,Maria Bonn,Student Teaching Seminar,1
2025, Business Analytics,"['Social Aspects', 'Theory Based']", Business Analytics,John Gough," Bookbinding: Hist, Princ, Prac",2
2026, Business Analytics,"['Social Aspects', 'Theory Based']", Business Analytics,John Gough, Community Archives,2
2027, Business Analytics,"['Social Aspects', 'Theory Based']", Business Analytics,John Gough, Comics: Advising Readers,2
2028, Business Analytics,"['Social Aspects', 'Theory Based']", Business Analytics,John Gough, Digital Humanities,2
2029, Business Analytics,"['Social Aspects', 'Theory Based']", Business Analytics,John Gough,Computers and Cultures,2
2030, Business Analytics,"['Social Aspects', 'Theory Based']", Business Analytics,John Gough,"Race, Gender & Info Technology",2
2031, Business Analytics,['Teaching'], Business Analytics,John Gough, Instruc Strat Tech Info Prof,1
2032, Business Analytics,['Social Aspects'], Business Analytics,John Gough, Introduction to Databases,1
2033, Business Analytics,['Social Aspects'], Business Analytics,John Gough,Introduction to Databases,1
2034, Business Analytics,"['Teaching', 'Social Aspects', 'Theory Based']", Business Analytics,John Gough, Global Health Informatics,3
2035, Business Analytics,['Social Aspects'], Business Analytics,John Gough,Entrepreneurial IT Design,1
2036, Business Analytics,"['Social Aspects', 'Theory Based']", Business Analytics,John Gough, Intro to Technology in LIS,2
2037, Business Analytics,['Teaching'], Business Analytics,John Gough,Student Teaching Seminar,1
2038," Bookbinding: Hist, Princ, Prac","['Social Aspects', 'Information Organization']"," Bookbinding: Hist, Princ, Prac",Andrew Huot, Community Archives,2
2039," Bookbinding: Hist, Princ, Prac","['requiremnets research/user/consulting/synthesis', 'Social Aspects']"," Bookbinding: Hist, Princ, Prac",Andrew Huot, Comics: Advising Readers,2
